element_type,osmid,amenity,building,name,tourism,geometry
way,772077902,,yes,,,"POLYGON ((13.2203274 -8.9050154, 13.2202819 -8.905159899999999, 13.220189 -8.9051314, 13.2202345 -8.9049868, 13.2203274 -8.9050154))"
way,772080787,,yes,,,"POLYGON ((13.2269555 -8.897214399999999, 13.2267731 -8.897251900000001, 13.2267841 -8.897304, 13.2267561 -8.897308900000001, 13.2267676 -8.8973643, 13.2267951 -8.897356200000001, 13.2268025 -8.897391000000001, 13.2269848 -8.897353499999999, 13.2269555 -8.897214399999999))"
way,773088137,,house,,,"POLYGON ((13.2266507 -8.9061228, 13.2266905 -8.9060554, 13.2267678 -8.9060998, 13.2267721 -8.906092599999999, 13.2268085 -8.9061135, 13.2268043 -8.9061205, 13.2268128 -8.906125400000001, 13.226774 -8.9061912, 13.2267582 -8.906182100000001, 13.2267475 -8.906200200000001, 13.2267022 -8.906174200000001, 13.2267118 -8.906158, 13.2266507 -8.9061228))"
way,773088138,,house,,,"POLYGON ((13.2265716 -8.906256000000001, 13.2266114 -8.9061886, 13.2266887 -8.906233, 13.226693 -8.9062258, 13.2267294 -8.906246700000001, 13.2267252 -8.906253700000001, 13.2267337 -8.906258599999999, 13.2266949 -8.906324400000001, 13.2266791 -8.906315299999999, 13.2266684 -8.906333399999999, 13.2266231 -8.906307399999999, 13.2266327 -8.9062912, 13.2265716 -8.906256000000001))"
way,773088140,,yes,,,"POLYGON ((13.2263207 -8.904733800000001, 13.226365 -8.9047603, 13.2263095 -8.904850700000001, 13.2263186 -8.9048561, 13.2263001 -8.9048862, 13.2262448 -8.904852999999999, 13.2263207 -8.904733800000001))"
way,773088141,,yes,,,"POLYGON ((13.2264633 -8.904638, 13.226414 -8.904608100000001, 13.2264948 -8.9044782, 13.2265441 -8.904508099999999, 13.2264633 -8.904638))"
way,773088143,,yes,,,"POLYGON ((13.2274896 -8.8955781, 13.2275149 -8.8956491, 13.2276266 -8.8956114, 13.2275414 -8.8955617, 13.2274896 -8.8955781))"
way,773088144,,roof,,,"POLYGON ((13.2292314 -8.8966794, 13.2294799 -8.896926000000001, 13.2294335 -8.8969717, 13.2293592 -8.896920400000001, 13.2292948 -8.896859299999999, 13.229236 -8.8967945, 13.2291849 -8.896725200000001, 13.2292314 -8.8966794))"
way,773088150,,yes,,,"POLYGON ((13.2323556 -8.8997744, 13.2323371 -8.8997568, 13.2323007 -8.899794099999999, 13.2323191 -8.899811700000001, 13.2323556 -8.8997744))"
way,773088151,,yes,,,"POLYGON ((13.2336814 -8.899832999999999, 13.2338592 -8.8996133, 13.2337105 -8.8994958, 13.2335327 -8.8997156, 13.2336814 -8.899832999999999))"
way,773088152,,yes,,,"POLYGON ((13.2335542 -8.9006402, 13.2334593 -8.900728000000001, 13.2336287 -8.9008988, 13.2337164 -8.9008039, 13.2335542 -8.9006402))"
way,773088153,,yes,,,"POLYGON ((13.234162 -8.901458999999999, 13.2342677 -8.9013735, 13.2340659 -8.9011552, 13.2339686 -8.901247700000001, 13.234162 -8.901458999999999))"
way,774892707,,yes,,,"POLYGON ((13.2366717 -8.901342100000001, 13.2365174 -8.9012569, 13.2365485 -8.9012019, 13.2364559 -8.901150700000001, 13.2364686 -8.9011283, 13.2365164 -8.901154699999999, 13.2365398 -8.9011133, 13.2366011 -8.9011472, 13.236596 -8.9011563, 13.2367338 -8.9012324, 13.2366717 -8.901342100000001))"
way,774892708,,yes,,,"POLYGON ((13.2362959 -8.9009582, 13.2362427 -8.9010414, 13.2363716 -8.9011218, 13.2364253 -8.901037199999999, 13.2362959 -8.9009582))"
way,774892715,,yes,,,"POLYGON ((13.2369244 -8.9005001, 13.2371697 -8.900597899999999, 13.2371361 -8.900680100000001, 13.2368908 -8.900582200000001, 13.2369244 -8.9005001))"
way,774894905,,yes,,,"POLYGON ((13.2361731 -8.903844400000001, 13.2362459 -8.903847499999999, 13.2362384 -8.9040196, 13.2361907 -8.9040176, 13.2361958 -8.903900999999999, 13.2361706 -8.9039, 13.2361731 -8.903844400000001))"
way,774904121,,house,,,"POLYGON ((13.2301092 -8.9052951, 13.2301116 -8.905306400000001, 13.230103 -8.905308099999999, 13.2301119 -8.9053494, 13.2301202 -8.905347600000001, 13.2301374 -8.9054275, 13.230217 -8.9054109, 13.2302033 -8.9053468, 13.2302182 -8.9053437, 13.2302057 -8.905285299999999, 13.23019 -8.905288499999999, 13.2301878 -8.9052787, 13.2301092 -8.9052951))"
way,774904122,,house,,,"POLYGON ((13.2298879 -8.9050791, 13.2298902 -8.905090400000001, 13.2298816 -8.9050922, 13.2298905 -8.9051334, 13.2298988 -8.905131600000001, 13.229916 -8.905211599999999, 13.2299956 -8.905195000000001, 13.2299819 -8.9051309, 13.2299968 -8.905127800000001, 13.2299843 -8.905069299999999, 13.2299686 -8.9050726, 13.2299664 -8.9050627, 13.2298879 -8.9050791))"
way,774904123,,house,,,"POLYGON ((13.230136 -8.905017000000001, 13.2301384 -8.9050283, 13.2301471 -8.9050265, 13.2301558 -8.9050677, 13.2301475 -8.9050694, 13.2301644 -8.905149400000001, 13.2300848 -8.905165999999999, 13.2300711 -8.9051019, 13.2300563 -8.905105000000001, 13.2300438 -8.905046499999999, 13.2300595 -8.9050432, 13.2300575 -8.905033400000001, 13.230136 -8.905017000000001))"
way,774923032,,house,,,"POLYGON ((13.2311418 -8.9110193, 13.2312905 -8.9108895, 13.2311597 -8.910743200000001, 13.231011 -8.9108731, 13.2311418 -8.9110193))"
way,774923033,,house,,,"POLYGON ((13.2312886 -8.9108243, 13.2314373 -8.910694400000001, 13.2313065 -8.910548199999999, 13.2311578 -8.910678000000001, 13.2312886 -8.9108243))"
way,774923034,,house,,,"POLYGON ((13.23032 -8.9108023, 13.2304981 -8.910651400000001, 13.2304403 -8.9105849, 13.2304029 -8.9106165, 13.2303283 -8.910530400000001, 13.2302276 -8.910615699999999, 13.2303219 -8.9107243, 13.2302818 -8.910758299999999, 13.23032 -8.9108023))"
way,774923035,,house,,,"POLYGON ((13.2307884 -8.9113247, 13.2309695 -8.911168200000001, 13.2309044 -8.9110946, 13.2307233 -8.911251099999999, 13.2307884 -8.9113247))"
way,774923036,,house,,,"POLYGON ((13.2319999 -8.910001899999999, 13.2321005 -8.9101131, 13.2319623 -8.9102351, 13.2318617 -8.9101239, 13.2319999 -8.910001899999999))"
way,774923037,,house,,,"POLYGON ((13.2325914 -8.9095698, 13.2324149 -8.9097297, 13.2324873 -8.9098077, 13.2326638 -8.9096479, 13.2325914 -8.9095698))"
way,774923038,,house,,,"POLYGON ((13.2316143 -8.912435199999999, 13.2316904 -8.9123649, 13.2315949 -8.912264, 13.2315188 -8.9123342, 13.2316143 -8.912435199999999))"
way,774934683,police,yes,,,"POLYGON ((13.226358 -8.910892499999999, 13.2263998 -8.910939900000001, 13.2263708 -8.9109648, 13.226329 -8.910917400000001, 13.226358 -8.910892499999999))"
way,774945246,,yes,,,"POLYGON ((13.2240594 -8.9128828, 13.2244205 -8.913028000000001, 13.2244787 -8.9128869, 13.2241176 -8.9127417, 13.2240594 -8.9128828))"
way,774948583,,house,,,"POLYGON ((13.2217121 -8.912126900000001, 13.2217011 -8.912197900000001, 13.2218534 -8.912220899999999, 13.2218859 -8.9120101, 13.2217807 -8.911994200000001, 13.221759 -8.912134, 13.2217121 -8.912126900000001))"
way,774948584,,yes,,,"POLYGON ((13.2217151 -8.9127791, 13.2217296 -8.912685099999999, 13.2217395 -8.912686600000001, 13.2217459 -8.912645100000001, 13.2217352 -8.9126435, 13.2217364 -8.9126362, 13.2216582 -8.9126245, 13.2216569 -8.912632800000001, 13.2216448 -8.912630999999999, 13.2216358 -8.9126893, 13.2216473 -8.912691000000001, 13.2216356 -8.9127671, 13.2217151 -8.9127791))"
way,774948585,,yes,,,"POLYGON ((13.2218002 -8.9112165, 13.2217614 -8.911205799999999, 13.2217367 -8.9112934, 13.2218795 -8.9113328, 13.2219101 -8.9112247, 13.221806 -8.911196, 13.2218002 -8.9112165))"
way,774948586,,yes,,,"POLYGON ((13.2218784 -8.910768600000001, 13.2218386 -8.9107634, 13.2218266 -8.910853599999999, 13.2219737 -8.910872599999999, 13.2219885 -8.910761300000001, 13.2218813 -8.9107474, 13.2218784 -8.910768600000001))"
way,774948587,,yes,,,"POLYGON ((13.2218626 -8.910575700000001, 13.2218239 -8.9105866, 13.2218493 -8.910674, 13.2219919 -8.910633600000001, 13.2219606 -8.910525700000001, 13.2218566 -8.910555199999999, 13.2218626 -8.910575700000001))"
way,774948588,,house,,,"POLYGON ((13.2203366 -8.911842399999999, 13.2204493 -8.911880699999999, 13.2204945 -8.9117511, 13.2203953 -8.911717299999999, 13.2203797 -8.911762100000001, 13.2203661 -8.9117575, 13.2203366 -8.911842399999999))"
way,774972963,,house,,,"POLYGON ((13.2270313 -8.915028899999999, 13.2270171 -8.9151056, 13.2269291 -8.915089999999999, 13.2269276 -8.915098199999999, 13.2268862 -8.9150908, 13.2268876 -8.9150829, 13.226878 -8.915081199999999, 13.2268918 -8.915006200000001, 13.2269097 -8.915009400000001, 13.2269135 -8.9149888, 13.2269651 -8.914997899999999, 13.2269616 -8.915016400000001, 13.2270313 -8.915028899999999))"
way,774972964,,house,,,"POLYGON ((13.2270648 -8.9148567, 13.2270506 -8.914933400000001, 13.2269626 -8.9149178, 13.2269611 -8.914925999999999, 13.2269197 -8.9149186, 13.2269211 -8.9149107, 13.2269115 -8.914909, 13.2269253 -8.914834000000001, 13.2269432 -8.914837199999999, 13.226947 -8.9148166, 13.2269986 -8.9148257, 13.2269951 -8.914844199999999, 13.2270648 -8.9148567))"
way,774972965,,house,,,"POLYGON ((13.2271117 -8.914668499999999, 13.2270975 -8.9147452, 13.2270095 -8.914729599999999, 13.227008 -8.914737799999999, 13.2269666 -8.9147304, 13.226968 -8.9147225, 13.2269584 -8.9147208, 13.2269722 -8.914645800000001, 13.2269901 -8.914649000000001, 13.2269939 -8.9146284, 13.2270455 -8.9146375, 13.227042 -8.914656000000001, 13.2271117 -8.914668499999999))"
way,774972966,,house,,,"POLYGON ((13.2271439 -8.9145135, 13.2271297 -8.914590199999999, 13.2270417 -8.9145746, 13.2270402 -8.9145828, 13.2269988 -8.9145754, 13.2270002 -8.9145675, 13.2269906 -8.9145658, 13.2270044 -8.914490799999999, 13.2270223 -8.914493999999999, 13.2270261 -8.9144734, 13.2270777 -8.9144825, 13.2270742 -8.914501, 13.2271439 -8.9145135))"
way,774972967,,house,,,"POLYGON ((13.2271748 -8.9143598, 13.2271606 -8.914436500000001, 13.2270726 -8.9144209, 13.2270711 -8.9144291, 13.2270297 -8.9144217, 13.2270311 -8.9144138, 13.2270215 -8.9144121, 13.2270353 -8.914337099999999, 13.2270532 -8.914340299999999, 13.227057 -8.9143197, 13.2271086 -8.9143288, 13.2271051 -8.914347299999999, 13.2271748 -8.9143598))"
way,774972968,,house,,,"POLYGON ((13.2272137 -8.9141876, 13.2271995 -8.914264299999999, 13.2271115 -8.9142487, 13.22711 -8.9142569, 13.2270686 -8.9142495, 13.22707 -8.9142416, 13.2270604 -8.9142399, 13.2270742 -8.914164899999999, 13.2270921 -8.914168099999999, 13.2270959 -8.9141475, 13.2271475 -8.9141566, 13.227144 -8.9141751, 13.2272137 -8.9141876))"
way,774985010,,yes,,,"POLYGON ((13.2195839 -8.9164569, 13.219604 -8.916588000000001, 13.219722 -8.916570800000001, 13.2196778 -8.9164476, 13.2195839 -8.9164569))"
way,775316506,,yes,,,"POLYGON ((13.2540688 -8.882094499999999, 13.2540649 -8.88247, 13.2537116 -8.8824664, 13.2537156 -8.8820909, 13.2540688 -8.882094499999999))"
way,775316508,,yes,,,"POLYGON ((13.2532544 -8.8844277, 13.2533794 -8.8846211, 13.2535705 -8.8845005, 13.2534454 -8.884307099999999, 13.2532544 -8.8844277))"
way,776280632,,industrial,,,"POLYGON ((13.2634388 -8.7943575, 13.2634441 -8.794358900000001, 13.2634512 -8.7943578, 13.2634567 -8.794354200000001, 13.2634604 -8.7943493, 13.2634614 -8.7943435, 13.26346 -8.794338099999999, 13.2634569 -8.794333399999999, 13.2634523 -8.7943301, 13.2634465 -8.7943289, 13.2634413 -8.794329299999999, 13.2634359 -8.7943321, 13.2634321 -8.7943368, 13.2634305 -8.7943429, 13.2634311 -8.7943485, 13.2634339 -8.7943538, 13.2634388 -8.7943575))"
way,776280633,,industrial,,,"POLYGON ((13.2634532 -8.7943008, 13.2634585 -8.794302200000001, 13.2634656 -8.7943011, 13.2634711 -8.794297500000001, 13.2634748 -8.7942926, 13.2634759 -8.7942868, 13.2634744 -8.794281399999999, 13.2634714 -8.7942768, 13.2634668 -8.794273499999999, 13.2634609 -8.794272299999999, 13.2634557 -8.794272599999999, 13.2634504 -8.7942754, 13.2634465 -8.7942801, 13.2634449 -8.7942862, 13.2634455 -8.794291899999999, 13.2634483 -8.794297200000001, 13.2634532 -8.7943008))"
way,776280634,,industrial,,,"POLYGON ((13.263471 -8.794339900000001, 13.2634763 -8.794341299999999, 13.2634834 -8.794340200000001, 13.2634889 -8.794336599999999, 13.2634926 -8.794331700000001, 13.2634936 -8.7943259, 13.2634921 -8.7943205, 13.2634891 -8.794315900000001, 13.2634845 -8.7943126, 13.2634787 -8.7943114, 13.2634735 -8.7943117, 13.2634681 -8.7943145, 13.2634643 -8.7943192, 13.2634627 -8.794325300000001, 13.2634632 -8.7943309, 13.2634661 -8.794336299999999, 13.263471 -8.794339900000001))"
way,776280635,,industrial,,,"POLYGON ((13.2629345 -8.794554, 13.2629394 -8.794549999999999, 13.2629429 -8.794545100000001, 13.2629445 -8.794538599999999, 13.2629444 -8.794532999999999, 13.2629422 -8.794527199999999, 13.2629382 -8.794522499999999, 13.2629334 -8.794519299999999, 13.2629285 -8.794517900000001, 13.2629227 -8.7945175, 13.2629179 -8.794518999999999, 13.2629135 -8.7945212, 13.2629094 -8.794525500000001, 13.2629067 -8.794529499999999, 13.2629057 -8.794535399999999, 13.2629061 -8.794541499999999, 13.2629094 -8.7945484, 13.2629142 -8.7945531, 13.2629209 -8.794555799999999, 13.2629284 -8.794555900000001, 13.2629345 -8.794554))"
way,776280636,,industrial,,,"POLYGON ((13.2634184 -8.7943181, 13.2634237 -8.7943195, 13.2634308 -8.7943184, 13.2634363 -8.7943148, 13.26344 -8.7943099, 13.263441 -8.7943041, 13.2634395 -8.794298700000001, 13.2634365 -8.7942941, 13.2634319 -8.794290800000001, 13.2634261 -8.794289600000001, 13.2634209 -8.79429, 13.2634155 -8.7942927, 13.2634117 -8.7942974, 13.26341 -8.7943035, 13.2634106 -8.794309200000001, 13.2634135 -8.7943145, 13.2634184 -8.7943181))"
way,776280637,,industrial,,,"POLYGON ((13.263924 -8.794143, 13.2639289 -8.7941389, 13.2639324 -8.794134100000001, 13.263934 -8.794127599999999, 13.2639338 -8.794122, 13.2639316 -8.794116199999999, 13.2639277 -8.7941115, 13.2639229 -8.7941083, 13.263918 -8.794106899999999, 13.2639122 -8.7941065, 13.2639074 -8.794108, 13.2639029 -8.7941102, 13.2638989 -8.794114499999999, 13.2638962 -8.7941185, 13.2638952 -8.794124399999999, 13.2638956 -8.7941305, 13.2638989 -8.7941374, 13.2639037 -8.7941421, 13.2639104 -8.7941448, 13.2639178 -8.794144899999999, 13.263924 -8.794143))"
way,776280638,,industrial,,,"POLYGON ((13.2638944 -8.7940881, 13.2638993 -8.794084099999999, 13.2639028 -8.794079200000001, 13.2639044 -8.794072699999999, 13.2639042 -8.794067200000001, 13.263902 -8.794061299999999, 13.2638981 -8.794056599999999, 13.2638933 -8.794053399999999, 13.2638884 -8.794052000000001, 13.2638826 -8.794051700000001, 13.2638778 -8.794053099999999, 13.2638733 -8.7940554, 13.2638693 -8.794059600000001, 13.2638666 -8.794063599999999, 13.2638656 -8.7940696, 13.263866 -8.794075599999999, 13.2638693 -8.794082599999999, 13.2638741 -8.794087299999999, 13.2638808 -8.794090000000001, 13.2638882 -8.794090000000001, 13.2638944 -8.7940881))"
way,776280640,,industrial,,,"POLYGON ((13.2637033 -8.794188399999999, 13.2637059 -8.7941939, 13.2637113 -8.7941992, 13.2637174 -8.794202, 13.2637242 -8.7942032, 13.2637319 -8.7942017, 13.263737 -8.794198700000001, 13.2637422 -8.7941932, 13.2637446 -8.794187600000001, 13.2637451 -8.794181099999999, 13.2637441 -8.794174699999999, 13.2637406 -8.794169, 13.2637361 -8.7941644, 13.2637297 -8.7941612, 13.2637235 -8.7941606, 13.2637169 -8.794161600000001, 13.263711 -8.794164800000001, 13.2637061 -8.794169399999999, 13.2637033 -8.794175299999999, 13.2637024 -8.794181699999999, 13.2637033 -8.794188399999999))"
way,776280641,,industrial,,,"POLYGON ((13.26359 -8.7942275, 13.2635926 -8.794233, 13.263598 -8.7942383, 13.263604 -8.794241100000001, 13.2636109 -8.794242300000001, 13.2636186 -8.794240800000001, 13.2636237 -8.794237799999999, 13.2636289 -8.794232299999999, 13.2636312 -8.794226699999999, 13.2636318 -8.7942202, 13.2636308 -8.7942138, 13.2636272 -8.794208100000001, 13.2636228 -8.7942035, 13.2636164 -8.7942003, 13.2636102 -8.7941997, 13.2636036 -8.794200699999999, 13.2635977 -8.794203899999999, 13.2635928 -8.7942085, 13.26359 -8.7942144, 13.263589 -8.7942208, 13.26359 -8.7942275))"
way,776280642,,industrial,,,"POLYGON ((13.2636195 -8.794285800000001, 13.2636221 -8.794291299999999, 13.2636275 -8.794296599999999, 13.2636335 -8.7942994, 13.2636404 -8.7943006, 13.2636481 -8.7942991, 13.2636532 -8.7942961, 13.2636584 -8.7942906, 13.2636607 -8.794285, 13.2636613 -8.794278500000001, 13.2636603 -8.794272100000001, 13.2636567 -8.794266500000001, 13.2636523 -8.794261799999999, 13.2636459 -8.794258599999999, 13.2636397 -8.794257999999999, 13.2636331 -8.794259, 13.2636272 -8.7942622, 13.2636223 -8.7942669, 13.2636195 -8.7942728, 13.2636185 -8.794279100000001, 13.2636195 -8.794285800000001))"
way,776280643,,industrial,,,"POLYGON ((13.2635645 -8.794313600000001, 13.2635671 -8.794319099999999, 13.2635725 -8.794324400000001, 13.2635786 -8.7943272, 13.2635854 -8.794328399999999, 13.2635931 -8.794326999999999, 13.2635982 -8.794324, 13.2636034 -8.7943184, 13.2636058 -8.7943129, 13.2636063 -8.794306300000001, 13.2636053 -8.7942999, 13.2636018 -8.794294300000001, 13.2635973 -8.794289600000001, 13.2635909 -8.7942865, 13.2635847 -8.794285800000001, 13.2635781 -8.7942868, 13.2635722 -8.79429, 13.2635673 -8.7942947, 13.2635645 -8.7943006, 13.2635635 -8.7943069, 13.2635645 -8.794313600000001))"
way,776280644,,industrial,,,"POLYGON ((13.2635363 -8.7942573, 13.2635389 -8.7942628, 13.2635443 -8.7942681, 13.2635504 -8.794270900000001, 13.2635573 -8.794272100000001, 13.2635649 -8.794270600000001, 13.26357 -8.7942676, 13.2635753 -8.794262099999999, 13.2635776 -8.794256499999999, 13.2635782 -8.79425, 13.2635771 -8.7942436, 13.2635736 -8.794238, 13.2635691 -8.7942333, 13.2635627 -8.7942301, 13.2635565 -8.7942295, 13.2635499 -8.794230499999999, 13.2635441 -8.794233699999999, 13.2635392 -8.794238399999999, 13.2635364 -8.794244300000001, 13.2635354 -8.7942506, 13.2635363 -8.7942573))"
way,776280645,,industrial,,,"POLYGON ((13.2636698 -8.7942401, 13.2636724 -8.7942456, 13.2636778 -8.7942509, 13.2636838 -8.794253700000001, 13.2636907 -8.794254799999999, 13.2636984 -8.794253400000001, 13.2637035 -8.794250399999999, 13.2637087 -8.794244900000001, 13.263711 -8.794239299999999, 13.2637116 -8.7942328, 13.2637106 -8.7942263, 13.263707 -8.7942207, 13.2637026 -8.7942161, 13.2636962 -8.7942129, 13.26369 -8.7942123, 13.2636834 -8.794213299999999, 13.2636775 -8.7942164, 13.2636726 -8.7942211, 13.2636698 -8.794226999999999, 13.2636688 -8.7942334, 13.2636698 -8.7942401))"
way,776280646,,industrial,,,"POLYGON ((13.2636363 -8.7941804, 13.2636389 -8.794186, 13.2636442 -8.7941912, 13.2636503 -8.794193999999999, 13.2636572 -8.794195200000001, 13.2636648 -8.7941938, 13.2636699 -8.794190800000001, 13.2636752 -8.794185199999999, 13.2636775 -8.794179700000001, 13.2636781 -8.7941731, 13.263677 -8.7941667, 13.2636735 -8.7941611, 13.263669 -8.7941564, 13.2636626 -8.7941533, 13.2636565 -8.7941526, 13.2636498 -8.7941536, 13.263644 -8.7941568, 13.2636391 -8.7941615, 13.2636363 -8.794167399999999, 13.2636353 -8.794173799999999, 13.2636363 -8.7941804))"
way,776280647,,industrial,,,"POLYGON ((13.2643822 -8.793927999999999, 13.2643893 -8.7939299, 13.2643952 -8.7939294, 13.2644014 -8.793928299999999, 13.2644076 -8.793925, 13.2644123 -8.7939215, 13.2644167 -8.793915699999999, 13.2644197 -8.793909899999999, 13.2644207 -8.7939034, 13.2644203 -8.7938945, 13.2644172 -8.793887, 13.264412 -8.7938805, 13.264405 -8.7938755, 13.264397 -8.7938729, 13.2643883 -8.7938726, 13.2643799 -8.793874799999999, 13.2643729 -8.7938794, 13.2643678 -8.793884800000001, 13.2643645 -8.7938916, 13.264363 -8.7938996, 13.2643634 -8.7939063, 13.264366 -8.7939139, 13.2643699 -8.793919600000001, 13.264375 -8.7939246, 13.2643822 -8.793927999999999))"
way,776280648,,industrial,,,"POLYGON ((13.2640972 -8.7939562, 13.2640951 -8.7939492, 13.2640954 -8.7939433, 13.2640964 -8.7939372, 13.2640995 -8.793931000000001, 13.264103 -8.793926300000001, 13.2641087 -8.7939218, 13.2641145 -8.793918700000001, 13.2641211 -8.793917499999999, 13.2641301 -8.7939176, 13.2641377 -8.7939206, 13.2641445 -8.7939255, 13.2641497 -8.793932399999999, 13.2641525 -8.7939402, 13.2641531 -8.7939487, 13.264151 -8.7939571, 13.2641466 -8.7939642, 13.2641413 -8.793969300000001, 13.2641344 -8.793972699999999, 13.2641264 -8.7939744, 13.2641196 -8.793974199999999, 13.2641118 -8.7939718, 13.2641059 -8.7939682, 13.2641008 -8.7939632, 13.2640972 -8.7939562))"
way,776280649,,industrial,,,"POLYGON ((13.2640604 -8.7939509, 13.264053 -8.7939509, 13.2640474 -8.7939528, 13.2640417 -8.793955499999999, 13.2640366 -8.7939601, 13.264033 -8.793964799999999, 13.2640301 -8.7939715, 13.2640287 -8.7939779, 13.2640294 -8.793984399999999, 13.2640321 -8.793992899999999, 13.2640371 -8.793999299999999, 13.2640438 -8.7940044, 13.2640518 -8.794007499999999, 13.2640602 -8.7940079, 13.2640687 -8.794006100000001, 13.2640763 -8.7940018, 13.2640819 -8.793995600000001, 13.2640854 -8.793989099999999, 13.2640868 -8.7939817, 13.2640863 -8.793973599999999, 13.2640841 -8.793967200000001, 13.2640797 -8.793960500000001, 13.2640745 -8.7939559, 13.2640682 -8.7939524, 13.2640604 -8.7939509))"
