Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],LAV [YR20080],MRV [YR19950],MRV1 [YR20006],MRV2 [YR20081]
"047. Nigeria, NRC",NR_NIG,Transport - Rails: Wagons (number),AFRA134,..,..,..,..,..,2487,2487,2487,2487,1667,1278,1363,1282,1288,1299,1299,..,..,..,..,1299,2487,1278,1299
"047. Nigeria, NRC",NR_NIG,"Transport - Rails: Wagon productivity (1,000 net tonne-km per wagon)",AFRA138,..,..,..,..,..,24.5275432247688,34.9819059107358,28.1182147165259,23.0518697225573,19.7300539892022,61.6643192488263,63.8217168011739,14.98751950078,19.7189440993789,40.1039260969977,59.2763664357198,..,..,..,..,59.2763664357198,24.5275432247688,61.6643192488263,59.2763664357198
"048. Senegal, SEFINCS",SE_SEN,Transport - Rails: Carriages (number),AFRA133,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"048. Senegal, SEFINCS",SE_SEN,"Transport - Rails: Carriage productivity (1,000 passenger-km per carriage)",AFRA137,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"048. Senegal, SEFINCS",SE_SEN,"Transport - Rails: Concessioned company (1-concessioned, 0-non-concessioned)",AFRA114,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0,..,..,0
"048. Senegal, SEFINCS",SE_SEN,Transport - Rails: Employees - average 2000 to 2005 (number),AFRA123,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"048. Senegal, SEFINCS",SE_SEN,Transport - Rails: Employees (number),AFRA131,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"048. Senegal, SEFINCS",SE_SEN,"Transport - Rails: Freight (number of tons, annual)",AFRA127,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"048. Senegal, SEFINCS",SE_SEN,"Transport - Rails: Gauge (1-cape, 2-metre, 3-narrow, 4-standard, 5-meter/standard)",AFRA111,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2,..,..,..,..,2,..,..,2
"048. Senegal, SEFINCS",SE_SEN,"Transport - Rails: Labour productivity (1,000 traffic units per employee)",AFRA135,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"048. Senegal, SEFINCS",SE_SEN,Transport - Rails: Length of haul freight - average (km),AFRA140,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"048. Senegal, SEFINCS",SE_SEN,Transport - Rails: Locomotive productivity (million traffic units per locomotive),AFRA136,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"048. Senegal, SEFINCS",SE_SEN,Transport - Rails: Locomotives (number),AFRA132,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"048. Senegal, SEFINCS",SE_SEN,"Transport - Rails: Passengers (number, annual)",AFRA128,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"048. Senegal, SEFINCS",SE_SEN,"Transport - Rails: Private company (1-private, 0-non-private)",AFRA113,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0,..,..,0
"048. Senegal, SEFINCS",SE_SEN,"Transport - Rails: Traffic - operated by private company (route-km, annual)",AFRA117,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"048. Senegal, SEFINCS",SE_SEN,"Transport - Rails: Traffic - operated by public rail company (route-km, annual)",AFRA116,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"048. Senegal, SEFINCS",SE_SEN,"Transport - Rails: Traffic - total (route-km, annual)",AFRA115,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"048. Senegal, SEFINCS",SE_SEN,"Transport - Rails: Traffic density - passengers (1,000 passenger-km/route-km)",AFRA124,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"048. Senegal, SEFINCS",SE_SEN,"Transport - Rails: Traffic density freight - operated by private rail company (1,000 net tonne-km/route-km)",AFRA126,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"048. Senegal, SEFINCS",SE_SEN,Transport - Rails: Traffic unit - freight - operated by private rail company (million net ton-km),AFRA121,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,200,..,..,..,..,200,..,..,200
"048. Senegal, SEFINCS",SE_SEN,"Transport - Rails: Traffic density freight - operated by public rail company (1,000 net tonne-km/route-km)",AFRA125,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"048. Senegal, SEFINCS",SE_SEN,Transport - Rails: Traffic unit - freight - operated by public rail company (million net ton-km),AFRA120,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,200,..,..,..,..,200,..,..,200
"048. Senegal, SEFINCS",SE_SEN,Transport - Rails: Traffic unit - net tonne-km (million),AFRA129,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"048. Senegal, SEFINCS",SE_SEN,Transport - Rails: Traffic unit - passenger - long-distance (million passenger-km),AFRA118,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"048. Senegal, SEFINCS",SE_SEN,Transport - Rails: Traffic unit - passenger - suburban (million passenger-km),AFRA119,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"048. Senegal, SEFINCS",SE_SEN,Transport - Rails: Traffic unit - passenger and freight  (million passenger-km+net tons-km),AFRA122,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,200,..,..,..,..,200,..,..,200
"048. Senegal, SEFINCS",SE_SEN,Transport - Rails: Traffic unit - passenger-km (million),AFRA130,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"048. Senegal, SEFINCS",SE_SEN,Transport - Rails: Trip length per passenger - average (km per passenger),AFRA139,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"048. Senegal, SEFINCS",SE_SEN,Transport - Rails: Wagons (number),AFRA134,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"048. Senegal, SEFINCS",SE_SEN,"Transport - Rails: Wagon productivity (1,000 net tonne-km per wagon)",AFRA138,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"049. Senegal, SNCS (residual)",SN_SEN,Transport - Rails: Carriages (number),AFRA133,..,..,..,..,..,99,108,108,108,108,108,108,108,0,0,0,..,..,..,..,0,99,108,0
"049. Senegal, SNCS (residual)",SN_SEN,"Transport - Rails: Carriage productivity (1,000 passenger-km per carriage)",AFRA137,..,..,..,..,..,696.969696969697,518.518518518518,592.592592592593,777.777777777778,1287.03703703704,1324.07407407407,1694.44444444444,1601.85185185185,..,..,..,..,..,..,..,1601.85185185185,696.969696969697,1324.07407407407,1601.85185185185
"049. Senegal, SNCS (residual)",SN_SEN,"Transport - Rails: Concessioned company (1-concessioned, 0-non-concessioned)",AFRA114,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0,..,..,0
"049. Senegal, SNCS (residual)",SN_SEN,Transport - Rails: Employees - average 2000 to 2005 (number),AFRA123,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"049. Senegal, SNCS (residual)",SN_SEN,Transport - Rails: Employees (number),AFRA131,..,..,..,..,..,1919,1658,1648,1587,1525,1490,1382,1373,..,..,..,..,..,..,..,1373,1919,1490,1373
"049. Senegal, SNCS (residual)",SN_SEN,"Transport - Rails: Freight (number of tons, annual)",AFRA127,..,..,..,..,..,2072,2365,2592,2612,2734,2808,3264,2890,..,..,..,..,..,..,..,2890,2072,2808,2890
